     XOO O OO  OX         X O  OOOO OXXO    X    X    OX   XOXO X O XX X   OO  X  X X     X   X O X X   O   X  X  XX O OO,0
X X OX   XO  X X XOX O  XX O OXX   O O    XOO   O O  X     XOO X   OOO OO X    OO   X X  X     X OO O X   X       X  X   ,0
 O  O O OXO O     O X  X   X XXX    O O   X       O XO    O  X X  X     XXOXO     O XOO       XXO    X  OXXO      X  XO O,0
O   O   XXO      O  O X  XX   OX X  X X O      X XO     OXXOO    X  O OX    XOX OXO  X  XOO  X O   OXO  O X    XO   O    ,1
X            X X X X       X      O O    OO  XO    XOOO  XXO OO  O OOOOO    XOXX  OX X X XX O         O  X  X  XXX O  OOX,1
    X  OXO  OX XO     O  XX   OXO  OOXX  XX   O X    X   O X OX    O X X O  X  OXO O   O   X     O   X      O   X  O     ,0
  XOO X     X  O XX   OOOXOX        OOX   O  XO XXO  X O    X   X    O XO X OO OX X     X OO X      O  XO X   X  XO  XO  ,0
O      X XX X O  XX   OO X  O O XXO  X  X XX   X    O        OOOOO   OOO   O  OO  X X  XOX       O       X   X  O X  OXX ,1
O   XOO     O  X X     XOX OOOO    X  X   X  XOO   X  O X O XO  X  X O OXX X  X    X    XXO   O     X O O  O  OXX  X   OO,0
 X    O          OOOOO    OO    O   O  XOX XOOO O X OOX     XX   X O  XXXO  XXXX X  XXO    O    X     X   O    X    OOX X,1
X   XXX    O OXOX  O     X     O X XXX O O O    XX  O       XOOX  OOO  XOO       X X OO  O X    XO O  X     O   XO   X X ,0
X XX O     X O O O X XX         O  X X  OOO   O OOOX     XOX  O O XXO O O  XX O  X    X OX XX X O  XOO X   O             ,1
X XOO  OX       O XOX O X OOOX  X  X   XOX       X  O  XO   X     X    XO   O     XO X  OO   XO     X   X   OO  O OX X   ,0
 XX  OX    X    X   XX   O   OO      XXX OOO OOOOOOO   O  XX XX  O   XO X           X   XO O    OX             X  O    X ,1
    XOX XX   X   X   XO      X  X XO   OXX O          X O    OO OOX XX O OO  OOO OX OX    OO X X OX   O         O X    X ,1
O   OOO  X  OOO X OXX   O  O X  O O   XXX X OO X  X         OX       X  X        OOX      OX XO    XO   X   OX    OX X  X,0
XOX    X O   O   XX          X O  OOX   XX    XO   OX   O   OO X OOXX    X O  O     XXOX    OOXO   O     X OXO  X  OX X  ,0
X  O     OO OX X OXOXX      OO O  X   O         O X  O OOOOX   O O     XO X X O    X X X  XXOX    XO  XX       X         ,1
XX      X O  X   OX X O  X   X X OOOO  XO  OX    OXO O    X X    OOX   XO      XXXO      X          X O O  O   X    O   O,0
OO   O  X          XXOXX  OO X     O O XO  X  O  OXX    XX O  XX     O    X   O     X OX      XX     O X  XXOO  O OOXXOO ,0
     X X X XX  XO XXO   XX       OOXOX   X     X   OOOO XOX XOXX O     O   X OOOOO    O   X     O  O    X  OOX           ,1
 O   XOX  OOX XX  O O O   X XOOOX       O  O XX   O    O X  O X    XXOOX  X    O X       O O X O XOO   X      XX   X     ,1
 XX OX       OO XO      OOX     OXO OXXO       XO    X    X   OX  X XO O  XXO XX    X O  OX X  O X  OX  X OO    XO  OO   ,0
      X      O        O  XXX  X O      O   OX O  X XX OO      XO O     XOO OXX XXOO OO X X O          O  XX  XOOO  X  X  ,1
    O    XO  O     OX OO OX   XO X  X    X          XX   O O   X   OO     X  X OO  X XX      OOOXX   O    X O X   OXX OX ,0
    X  O   O   XX XO   O X O XO  O  XXO    OX O XO O X X  X X OOX   X O  O XX  X  O   XOO X OO       X O  O O   X X    X ,0
XXOO       OXO OO    O XX X O    XX    O O   XX    O    OXX     O  X   X  X XXO     X  XXXO O OOX  OX O O     X  X OO   O,0
 O   XX OOO  OOOO OO  XOX  OOO X O   O OXO   X X O  XO  X    XXX    X      X O     X       X    O   XX OXX   X   OX   X  ,1
       OX O    O XXOOOO  X XXX     OOX       X X O        XO O X  OXXO  OX   O X  X  O OO X X  XXOXOX      O   X  O   XO ,0
 O         XX     O   X XO      OX       OOO X   XO OX    XX OO OX  O OO   O   XOX     O  OX   XX  OO X XX   OO   XX   XX,1
  XX  XO OO X X  XO   X   O X O  XX   X      X     O  O XOOO XO  OOXOX OO  XX X O      O X         XXX  OO  O  OX X     O,0
  XOXX  O      OXXX OXO     XX O   X  X     X O X   OO O   X  OOX   XXOX  XO  X    X O  OX       O X     O O OXO OX  O O ,0
     O OXO    O   OX   OOO OXOX XX O OXOX   X   OO X X       XO       O X      O OOX  X       X  O   X  X XO  X X  X   X ,0
      XO O O X XX O      X X  O   XXX   O   XO    O   OXX   O O OXOX    O  O XXXO O      XXO   O   O X   O  X XXX OO O X ,0
O X  X   XXOO X     X OO  X  O XO X   O   X  X O X X XO XX  O  X OXO  X  OX  O O  O  X     X    XO    O OOX     OO   XO  ,0
X   O   OX          XO   OO  XOX  OXO     XO O  OX   X X  OX    X     OO  XX     OO  XO XX X   OX   XXO  OX       O XX OO,0
 O     O     XOXOX  OO    XX  OX X   XXOO  XXXXXXO  X   XOOO OXX  OO O             O    O  OX   OXXO      O X      O    X,1
O  O   O OX   OO  OOXO        OX      X   X     X X XOXO OOX X X  X   OO X   X O  O X OX   XO XX   X    X  O   X OOX  O X,0
   O  XX  O  X    X  O       X       O XOOOO  X  XXO  XXX XOOO       O  X X  X  OX  XOOXOOOO  X      X XX     O     OO   ,1
  O  X    O    X  OO    OX XO       XX    O O XX OX OO  OX OXXX  O  XOO       X  O  X    X  OX O XO XO X  OXXOX          ,0
     X   XO X   X OOO XX OO O    OOO OO   X  OXX X O         X      X   X     OXO OOO  X  XOXX   X      X OX             ,1
 OOO O   XX  O     XXXOO      XX X O    X XO  O  XX    X     X     O   X  O OO  OX O  O X   X XO     XX XO XO O XOO X  O ,0
     XOX OOO  OX  X O     OXXX  X    O X  XO OX  X   X   XO X  O    O OX  XOO XOXX  O X   OX         X   O   O X    O  O ,0
 X    X     XO O XOOX  O  O X   OO    XO O XO  XXO    O   XOO O  O   X   X    X XX O XO  O  XXO X     XOX O  O  X  XX    ,0
  OXXX       XOOOO OOO XO   OO  XXOXX    O   O O   OX  O X    X XXX       X          OX         X XXX  OOO   X OX  XO   O,1
O O  O   XX       OXOXO O   O  X       XXXO OOO  X   O   XO X      X   X O OO   OX OX X  O OXO XX      XO  X   X X   OXX ,0
  X  XX     X O XX  OO   X  O OX  XO   OO   OX  OOXOX  X OX O  X      O   X     O   X O X OOX  X  X OX        OXO X  O  O,1
   O OO   XOO OX  O X O XO X O XXX      X X  O     XXO       X O  X  O OXX O O XO  XOO  O  X  XO    X  XX  X     O XO    ,0
  OX OO X OOOX  O  XOXX  XX  X  X  X O X   X O  OX    O  X  X     O   X    O     X O   X  XOXXO    OOX OX     O    XO O O,0
X  X OOO     XXO  OOOO  OO  X    OOXXO  O    X  O  OXXO           X  XXXX OO X    X     O OX               X   X  X    XO,1
    X  X   XX     X OO   XOXOOO O   X O O X   O OX   O  O OX    X   O O X     O   O   XX OX X   OX OXX   X     X XOX  OO ,1
X OO  O X O   OX    OX      OOO  XXX XO    X    O OO X    OX        O  O     OXOX     XX OX   OX XXO OOX XX  X           ,1
     X  X   O O X X O  O   O X      O   X O  X X   X X X OX OXO  O   OO X         X  X    O  XO  XOO  XX  O      X   OO  ,0
   XX      X   X     OO  OXO O  O    X OOXO   XX  O      OX   X  XO  X O XO     X O X  OXOOX X       XOO      O X   X    ,0
 OO X X   OOO   X   O X    X  XO O OX XO OO    OX O XOO    XOO  OX   X  X   O X X        OX    XXO  X  XOXO    X     X X ,0
   XXXO   O  X X          X O    OO  X X  OO X X X   OOXO XXX   O    X X   XO  OOX  O  O O X  O OO  XX  X   O O X O    OX,0
     O OX      X  XO  X     XX O OOXXO X O O     X   XXX   X  O O     XX    O  OXOXX O   O O  X     O    XXOOO O  O XXXO ,0
O        XXX   O    X O  O  OX   O XX      O OO XX XX   O   X OOOO O OOOO    OOOX        O O   XX   X  XXX X X    X  XX  ,1
   O O X     O O  X         XO   XX OOOX     O    XX X XXO  X X   X    XX     XX   XXOOX  OO OX   XO O  OX OO  O O X O O ,0
   O O    X O X O   X O   O OO X O X    X X    O X  X O X      X   O   OO XXX      O XXOO X O X X  O X O  OX  X     OX   ,0
 O O O  X  X    X    O   XX    O     X   XOX  OO  OOOO OO O O   X    OOX    X       X XO XOX OXX   OX   X      X X O XX  ,1
     X OXX    OOX  XO    XXX XO  O O OX X       OXO O O O  X   X    O XO    O   X    X     XOX OX    X  O X    OX   OO   ,0
   X  OX  O    O XX  XOXO OOX  OO O    XX O     XX     OO XO OOX X   X  OX  X  X    O   OXX O    O  XO        XX       XO,0
  X          OX XOO  X X      X O O      X        X   X  XXO  X OOXX O XX OX       XOOO  OXOO O    OOO OO  XO   X     X X,1
 OO X  O OX    O  OOX O  X  OOOXX  O  X  X    XX   XXO   O  XX   O OXX OX          X  O      X   XOXX OX      O OX   O   ,0
 O     XO O  OXO  XOOO O  O  X  O    XOXX X  X O  X       O X XOOOO   X O O      XX      O  XXOX  X XX  XX O  X   X O    ,0
     OX O O O X  X   O  OX XX     O   OXO         X  X  O   XO      OXXO   O   O X XX     OX    XOO  X  XO X O OX  XXXO O,0
O   X  X     X O    X  O XOX        OX XX XX  X   OX  X      XX     X OX    OXX X OOX OO OOOOOOOO   O       XOO          ,1
  XX     OX   O     OX O  O X  X       X OX   OX    X O    O  OXO  O     XXO    X   X OXX    OOXO    O  O X  XO     XXO  ,0
      X       O     XOXX XXX   O    X OOOOX     O  O X  X  O    OXOOOO O  X     XX   O OX   X O  X X O XOO X X    O X XO ,1
   XXO  O   XXO     O  XXX    O  X OXX   O OOXX  O    X  XO      OX X     OO OXX OOOO    X       XOX   XX O O X     XO  O,0
 XO   XO   O   X O      O X   X     O    OX  O        XXXXX  X X O        O  XXXX X   X OX    OOOOOOOOOOO X X    X X O O ,1
 X   XOX     O  XO  O    OX       O XO    OO  XX  O OO X XX X   XO X XO        X  X    XOXX  O X  OX X   XOO  OX OO O O  ,0
      X        X X  O      X XOOO X  OX XXO X O OX O   OX   X        OXOX     OOX O X  XOOX X XX    X   OO  O X  OOX  O O,0
X X     O OX   O X   OXXO   OX OXXO X       XX         X  OXO     X   OO X O X   O  O  OX O XX    OX O    X   XO O    O  ,0
  X OOXX   O    XO  OO O XX  OO O XOXXO   OX OX   X  O  XX     X  O X O X O X OX     O    X X  XO  XX      O  XO     O   ,0
OO XO     X       X OX O   O   OXO     XXOX O   O O OXXXO XO    X    OX X OXO    O O X O        X X OO    X    X  XXXX  O,0
    XO OXO   X  X  XO   O  XOXX OO O  O  X        O X    O O O X X   O  X X OO O  X X O O     XX  O    X OX    XXX  OX   ,0
  X X  X OX           X   X  X X        O       XX O XO    O  X  O OOOOOOOOO OX  XXXO  OX  X               OX       O X  ,1
   O  OO X XO   O OOX  O  OOO OXO O   X   X  O   O OX     O   XXX XX   O X   X   OXOX X XX   OXO   X  O  XX         X X  ,0
O     X OX   OX  X        XXOO  X O XOO   O O OX X X      XO  OOX   X XX   O   X  O  OOO X X O     X  XX X XOOX   O O    ,0
      XO  XX   O  OOX OOO X  OX      O  X    O  XXX XXOX   O X   XX  OOXO  O O    X XO    X  X OX O    X O  XOO   X     O,0
 O       O  O   XX            XX  OOX  O  X XX X        X  XO X  OX    X   OXO     X O OOOXXOOOOOXX OOO       XOX       X,1
 OOO  X      O X X    XO    XX    OOO XX    XOO  X   XX     X   XO  O OX XX       X   OX    X OO     OX  O  OX   X   O OO,0
X      XXO      XX  O    O  X       O  X OO X     X         XX  O   O OX  O   O  X   O   O X      X  XX O   O  O X   O   ,0
O  O  O   XO  OO    X    OXX  X XO    XOX X O  OOX XOO   O X XO  O  X  XO  X   OX X    O O XX    O  OXXX       X         ,0
 O       XOX    X  OOX OX X OOO     OOOO X  OOOO X      O       O      XX    X X XX   XX    X X  OX O XX   OXO           ,1
OOO   X   XOO   XX X   OO OXXOX  O XX  XX  O   O X   X O X  X     O O OX     X    X  OO     X   XXO   OXX    OOO  XO     ,0
 X X    XX O O XXOO   O XX       X X X    X O X   X         OOXOO      X O OO      OO OX  XOOO      XO O  X X OO   XXO  X,1
   XO  X  X  O O  OO XOOO  OOXOXO X O    X  X  X  XOX          XXOO O X  X OO  X   X   OO  O  X  X    O  X       X  XX   ,0
     XOOXO   OO OO X          X O X   X X O O   O X  O    X X OX     X X   X X   OXOX O O O XX X OOO XX      OOX       X ,0
        X O O     XO O  O OXX    O  XOX  O  O   X    O X   X   X  O  XX  X  O   X  X   O  OXXO  O OX  X     X O X  XO  O ,0
 X O OO  OX X O  X   X   O     XO  X OO   XXO   O    X O   O  XX        X X     X    X    OOO OX  X       X  O   O   XOX ,0
 X   O  XX O   O  X O X   X  X O XX X   X        XX    O     X O        X  O     OX      O OOXX        XO O    OOXO   OO ,0
  O X     OXOOX   XO XX XX X  OX X  X         XX O O O   XO  OO O  X    OOO O X   X XX   X   O   X  X OO  OO   X        O,0
X     XX          X               X X  X  O XX XX    OO  OO OOOO OXO OO      OX    O   X             X X  XO O    O   X  ,1
 X   X      X X   X    X   X XOOOO     OO OX  XX X O      X OOO  XOOOOO   O   OX   X X  X XOXXX          O OO      X O   ,1
    X  X O  O O OXX O       X   OO XX X X      OX     O   OX  O      XX  XX   X  X  O    O X     O   X      OO X OO   O  ,0
   O XXX  O   O OXXX O   X X X      OXOO       XO  OO XO  XOOOOO XO XX  X   O  X O       X  O      OXXX        X     OXXO,0
   O O X   O  O   XX   O   O XXX    X   OX    O     X  OOO   O X X    O   XXXOX    X  X  OO   O XXO OXO X X   O O O XXXO ,0
 O  XXO X     O   XXXX  O    XOO O O   X          XX  O X XOX   XOO O X  OO OXO X      X  X   O   O  X         X O OO X  ,0
  X O  O   X X  O OO  X   OOO OOOX OO     O OOXXX O    X   O       X O            X      X      XX OX XX  X X          X ,1
X     XX   X       O  X   X     O X XOOOO X OOOO   OO   X    O O OX O X  OOO X XO   X X OX X   XO X   X          O OX XX ,1
    O X    XO O XO  OXO  O X  X   OO OXOXOO  O OOX     O   X     X   X  X  X  XX        OOX    O     XX      X  X O   X  ,0
      X       O XXO O   XOO XOO    O X XX      O XO O XO   X O  OOO XXO  OO O  X X O     X XXO O    X X    X  X    X  X  ,0
  OOX    O   X X  X OO    XX  OX X     OO  X X X O O XXXX O O O  XOOO OO   O   OO   XX  X X     X X    O  X    O X    O  ,1
     X   XX X       O      XXXX  OX     OXO   X XX O  O      OOOO XXX  O      XX OOX O       OO   O  OOOX    XOO       X ,1
  O   OXOOOOO  O  XX  O X     X   XO     XO  O   X XX XX OX  X    O  OO X   O  XO  X   OO    XO  X OXX X   O  XX  X   O  ,0
     X      X   XX    X   XXO  XX       OX X          OXXX    X O    XXXO O X  O OOOOOXOX  O  O O  OOO   X OOXO O  O   X ,1
      XOX X    OOX   X OOO O   XX O        X      OOO X   O   O X       X  X O  OX OOOXX X  OXXOX      O  X XX     OXXO  ,0
OX X     X    O X   X        OOX  XXO OO  XO  OO  X X O       X    O X OXOO    X  OX  O OXO  XOOO  X X  X   X     XX  O  ,0
X  X      X  O      X   OX   X X  XX   OOXXO   OO   X    O     X  O  X   XO OX  O  OXXO  O  OXOXOOOO   O X      XOXX X O ,0
O    OX OOOX  X  X X   XO  X X  OXO OX XOO   O X O     X X OO O X  X  O  X    X XO    OXX      O   X          XX  O  O  O,0
  OX   XXOO XX   OOO X X X O      OOOOX  X OO   O   O      O O X    O   XX  X X OO O O  X    X OX     X  X     X  X     X,1
  OO    XOOO     XX    X  O  X   OX   OX O       XX      O XOX      X   XO     OX XX  O OO XX O      X     XO O X  OO  X ,0
 OO O  X XX   X  X       O X  OO  O  X    OX  O XX  O  O O X  XOXO  X X        XXO OX O XO X    XXOO  X O XO  O X    O   ,0
O O  XO XO X      X    X OOOOX  O  OO  XXOOX   X  OX      OX  XOX       XO O     OX   X O  XXO  O      X  O    XXX    XOX,0
 X    O       X X   OO XX X   O  XXXOOOOO      OOX XXO   XO   X  X   O O     OOOX  OX  O      XO   XX O O O X     XX X   ,1
      X O O     X OO X O O X      O   X   X    OOXO   O  XX XOX  O    OXOOXX  O  XXOXX      X  O   XX  XO  OO XO  X      ,0
     X  X      X   X   O   X  XO       XOOOOX X  XO O  X O X O      X  OX   X OOOO   X OO  X    XOOO   O X X OXO X X     ,1
X O       XO    X X  XO X O            X X X X   OOOO O  O   OXOO   OOOO XX OOOX         O       XXOO  XXXXXX     X      ,1
O  O  XX       O XOOO O     X O XX O   X  XXO   OX O   XO  OXX      X X X O        XXO  XOO XXX     O  XO X  O OOX     O ,0
  X  X      O O X O    OX XO  X    XX O  O     X    O    X   O O OO X   O    X X        O XX  X  XO XXXO OO O  OOX   X OX,0
  O   OO X     OO OOX  O     XX X  X   X          X   O    O X          XOOO     XXO  OXO   X X X O    XX   XOO   OX   X ,0
   X XX     X  OXXXO XO  X  X             O XX       O  X XX  OOOOXX  OXOXOO     OO OO  OX OX  O   OOO  XXX O            ,1
  X         X  XX  O X   XXXO OOOX X  XO OX O X    OO   X    O X    OOOO  O  OO    X      X X     XOXOO          XXO     ,1
 X     XO X X   X  X       X   O   OXO OX  O  O  O XXOXX   X  XOO X   XOOO  XO O O    XOXOOO       O O     OX X X X      ,1
 O OO  X      X OXO XO     OXO       XX     X  XO  O O   OX   OO  XOX    X    XOXX O X O XXX   O    O X O    O O XX OXX  ,0
  OX O X   X     OOOOO    OO  O O  OOX  XX  OO         X  XXO   O  XX  XXO    OXX  X  XXX O  XO  O  X   X     X O    X  O,1
XX    O XO  O OO  XXOO OO  OOOX O     X X    OOO  X       OOOX   X    XX    X OOX X      X X  X     XX XX X     X O O O  ,0
XXXO  O  X X  XOXX     X     X   X XO O   XO O XO     O X  OXXOOO   OOOOO    OO  O    X  X    O    X         X  XO X     ,1
     XO   X   X    O X   O   XOXXX O O    X OO  O    X    XO O XX     X   XO        XO XOX    X O      OXO   O O  XO     ,0
  OXXX      X X X XO XXO  X  O X     O  O     X  O  XX    O    OOO  X X OO   X  XOO   X    O  X X  O O    O  OOOXX     O ,1
OOO     XOXO O   X  XO OO   X XXO OO    X XOX   X  X X        XO    XO OOX     O  X X  X     OX    X  OO X     O  O X X  ,0
 O         X  X X XOX             XX  XX   O O    O    XO X  X  OOO  X   OO  X  X OO     X XO  XXO OX OX      OOO      O ,1
XX O XO  X   X X XOXX    OO OX       OO XX      X X XXO    O   X   X  XO  XO X O O   X  O O  OOX  OO  OO OX         OX   ,0
     O OXX  O X   O XO        X O   X  O X   OXOOO X    X     X O O O  XXX  O    O XO   XOXX  XO  X X   X  O O    X  O OX,0
 X X  XX O      O   O  XX  O    O   X   X O   XX  OOO      OO  X     XO   X X  XO OO    OOO X   O   O     X   X X   X O X,1
     X XOOOX X X  O        OO O      O X     O O X   XXOOO   O OX    X      X     X  X     X X    OO        XXXO      O  ,1
OOO       X    O   OXX  X XX O XO      O  X  XX O  XX    OO  OXXX OO  O X   O     X     XO   XXX  X    O XO OO  OX  XO O ,0
     X   X   X  X X O  O  X    O XOXOX  X O O OXX O  O   X XO   O    X O XO OO  XO         X O       X O  X O  OX   XX O ,0
 XX        O OXX    XX X    OX  X      X X   OO     OOOO   O  OX  X   OOO    O OO O    XXOXO  X    OO XXOX     OX X  X X ,1
 X O  OXX    XX  X       X O O  XO  XX  OO        O OOO     O XO     O XOO  XX    O X    X  OXX XO   OO  XX   OOO  XX X  ,1
O OX  OO XX       O X  X  OXX X OXO   O XO X    O OX  OX    OX O    XX  X          X OO  O X X O O  O  X         X    O X,0
     OOX O O     XXX X XO X  X      X OOX  O  X  O X        OOX O    O OOXX X OX   X OOXO    OX       O OX   X  X O XOX  ,0
X    O XO XXOO   O  X    X     XOXOO    XX   O    OOX X   O    X OO O  O XXX     X XO X O    XX   O  O  X   O     OX     ,0
O O      XX   X    X   OOX OOX    XOO O XX    O O   X O  X   O X  XOOX    X   X  O  XXXO     O X OO     X XO O OX  O XX  ,0
X      O OO   O OOOOXX  OOO      OO O    OX                X    X  X   X   O X  X X      O      O XX  X   O  X  X X XX   ,1
O     XX     OO  XX OO O OOOOOOX O O O X      X           XXOO   XOXXX       OX O      X    X  OX XX O XX    OXO XX      ,1
 XO X   OX X O  O  OX     O  XOX  OO O  OOXO      XO X O XO  X X    XX   X O       OX X   O O  XX OXX  OOX         X     ,0
O X  XX XX    XXO  XO    X    OX    X      O O    O   X        OO X    OOO OO  X O  X  X  X OX O     OO X  OX OO X X  O X,1
X   OO  O XOO  XO  XX  O    X  XOX    X X X  O XX   XO    OO  XX   X OO   X OO   O   XOO   X O  XO     O XX   O    XX  O ,0
    OX  X  XO    XX  X X OXOXO O    OOXX O X OOOX   O  X  X  O    O X    O     X         OX O      OXO     X  X    O    X,0
 OX   XX    OX   XOOO     XOX O O    O X     X    X      O   X     O O  X       X  XO  X    XX    OXO   XXO  O     XO  OO,0
  XO  OXO X       O XOO O O  XXO  O  XO X  O XX   X    X  X X    O   OX  O    OXXOX    O X  X  X   OXX OOO O  X O   X    ,0
X  OX O   O  X      XO  XXXO  OOX OXX OOO     OOO      OO       XOO  X  X   XX      X      O  O  X  OO  X    X      X X X,1
OX O  OX X   O O O  X  O       X   OXXX   X O   O  XXXX       OOX  O  OOO XO   O  X  XO    O O OXX  X XO    X    XX O X  ,0
XOO  O   XX X X XO   OX      O O      X OOOXO    OO X   OO OXX  X X  O   OO    O XX   OX O        XO   X XX XX  O    X   ,1
  XOO    XO      O  XO O O   OXOO X O    X O  O O O X     XXXOOXX  XX     OXO         XXXX   O   X   O XXOXX O O      X  ,0
     X   XO  X     OX X OX X    OXX O X OOO  X   OO  X     O  O XOOOOOXX    X    XOO   O    O  X    XXOXX     O    X     ,1
 X O   X    XO    X    OX O  X O  X OO X     O    XO  O X  X X    XO  OOXX O  X    OXO   O X   XOOXX  O OX XO    O  X    ,0
 O OO  XOO X     X          X   O  XO  X O OO   XXX   OX  OX X X     X  OX OO   XOOO O    X  X   X X X  OX      X    O O ,0
OX   X      O  OO X   X        X XXO    X X  XX  XOO OOX  OOO OO     O  OX     OX  O   X OX   XX   OX  X X   X  OOO O  X ,1
 OX OX O     O  XO  X     X  OX    O X     OO O X X    X XXXX       OOOX   OO   OOX    O     X     X   X  XX  OXO X    OO,0
   O    XXXX OX   O      XO XOOXO O O  X         OX O       X    O X     XO     X  XX  X X  XX X XO   OOOOOOOXOOO     X  ,1
 O    X    X OO  X   X XXOOOX   O    OXO OX     X    O    XOOX OO  XX O  X     X    OX   X O X X  XX O        X  O  OO   ,0
OX X   XO X   XO    X O XO    X OO O    X X  O O X XX     O O  XO   X    X O  OOO  XX   OX     XO    O  OX O  XO    X  X ,0
O       X O   XOO XX X    XOX          X  OXO O XXOO XOO X  X      OXOOX O O      X OOXX  OXX    O   X    X    X  O     O,0
O  X       X X  X   O    O   O X X O       X  O   OOO O X X OXOOO X OOO    XXOO    X XO  X       XX   X O       X  XXXO O,1
    O O  OXOOO O X   X        OOX  O OO   X        OXX    X O  X     X O  X     XX  XX OO  O   X O  X  XXX  X    OX O  XO,0
X O XOX  XOOOX     XX  O       X   O      X          X     O   OX  XOO OO X O  OX O OXO    O  X X OOX  X  X  OX    XXO X ,0
      XOXXO     X X       O XOO X  O OX   X O O  X OOX   O  X   O      X  XXOXO X X OX X     XO    OO O XOO        X   OX,0
     XXO  O    XX O O    O X  XO    XX    O  OX   OOX  O XO     OX  X   O O    XX  O OX   XO  XXO X  X     O   X O       ,0
 X OX       X OX     OX      X           OX  O XOOOOOOOX OO O X   OOOX  X O X   OXXX    X    X XX O  O  O  O X X  X X    ,1
